Running on host bp1-compute202.data.bp.acrc.priv
Started on Mon Mar 11 12:44:42 GMT 2024
Directory is /user/home/pq20206/bose_hubbard
Slurm job ID is 8089375
This jobs runs on the following machines:
bp1-compute202


After sweep 64: maxlinkdim=32 maxerr=1.50E-03 current_time=0.0 + 3.2im time=36.852
After sweep 65: maxlinkdim=32 maxerr=1.50E-03 current_time=0.0 + 3.25im time=27.005
After sweep 66: maxlinkdim=32 maxerr=1.49E-03 current_time=0.0 + 3.3im time=22.165
After sweep 67: maxlinkdim=32 maxerr=1.48E-03 current_time=0.0 + 3.35im time=22.904
After sweep 68: maxlinkdim=32 maxerr=1.47E-03 current_time=0.0 + 3.4im time=22.529
After sweep 69: maxlinkdim=32 maxerr=1.46E-03 current_time=0.0 + 3.45im time=23.918
After sweep 70: maxlinkdim=32 maxerr=1.45E-03 current_time=0.0 + 3.5im time=34.019
After sweep 71: maxlinkdim=32 maxerr=1.45E-03 current_time=0.0 + 3.55im time=30.927
After sweep 72: maxlinkdim=32 maxerr=1.44E-03 current_time=0.0 + 3.6im time=22.003
After sweep 73: maxlinkdim=32 maxerr=1.43E-03 current_time=0.0 + 3.65im time=30.486
After sweep 74: maxlinkdim=32 maxerr=1.42E-03 current_time=0.0 + 3.7im time=21.204
After sweep 75: maxlinkdim=32 maxerr=1.41E-03 current_time=0.0 + 3.75im time=20.824
After sweep 76: maxlinkdim=32 maxerr=1.41E-03 current_time=0.0 + 3.8im time=20.144
After sweep 77: maxlinkdim=32 maxerr=1.40E-03 current_time=0.0 + 3.85im time=33.446
After sweep 78: maxlinkdim=32 maxerr=1.40E-03 current_time=0.0 + 3.9im time=25.17
After sweep 79: maxlinkdim=32 maxerr=1.39E-03 current_time=0.0 + 3.95im time=24.295
After sweep 80: maxlinkdim=32 maxerr=1.39E-03 current_time=0.0 + 4.0im time=21.96
After sweep 81: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.05im time=27.504
After sweep 82: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.1im time=25.945
After sweep 83: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.15im time=26.214
After sweep 84: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.2im time=31.101
After sweep 85: maxlinkdim=32 maxerr=1.36E-03 current_time=0.0 + 4.25im time=27.164
After sweep 86: maxlinkdim=32 maxerr=1.36E-03 current_time=0.0 + 4.3im time=26.403
After sweep 87: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.35im time=24.709
After sweep 88: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.4im time=31.289
After sweep 89: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.45im time=24.079
After sweep 90: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.5im time=23.934
After sweep 91: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.55im time=26.343
After sweep 92: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.6im time=33.17
After sweep 93: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.65im time=40.959
After sweep 94: maxlinkdim=32 maxerr=1.39E-03 current_time=0.0 + 4.7im time=45.565
After sweep 95: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.75im time=34.876
After sweep 96: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.8im time=41.721
After sweep 97: maxlinkdim=32 maxerr=1.38E-03 current_time=0.0 + 4.85im time=42.192
After sweep 98: maxlinkdim=32 maxerr=1.37E-03 current_time=0.0 + 4.9im time=39.175
After sweep 99: maxlinkdim=32 maxerr=1.36E-03 current_time=0.0 + 4.95im time=34.399
After sweep 100: maxlinkdim=32 maxerr=1.35E-03 current_time=0.0 + 5.0im time=21.633
After sweep 101: maxlinkdim=32 maxerr=1.34E-03 current_time=0.0 + 5.05im time=32.22
After sweep 102: maxlinkdim=32 maxerr=1.33E-03 current_time=0.0 + 5.1im time=25.79
After sweep 103: maxlinkdim=32 maxerr=1.33E-03 current_time=0.0 + 5.15im time=23.981
After sweep 104: maxlinkdim=32 maxerr=1.32E-03 current_time=0.0 + 5.2im time=22.73
After sweep 105: maxlinkdim=32 maxerr=1.32E-03 current_time=0.0 + 5.25im time=23.977
After sweep 106: maxlinkdim=32 maxerr=1.32E-03 current_time=0.0 + 5.3im time=23.45
After sweep 107: maxlinkdim=32 maxerr=1.31E-03 current_time=0.0 + 5.35im time=36.121
After sweep 108: maxlinkdim=32 maxerr=1.31E-03 current_time=0.0 + 5.4im time=34.877
After sweep 109: maxlinkdim=32 maxerr=1.31E-03 current_time=0.0 + 5.45im time=36.585
After sweep 110: maxlinkdim=32 maxerr=1.30E-03 current_time=0.0 + 5.5im time=32.897
After sweep 111: maxlinkdim=32 maxerr=1.30E-03 current_time=0.0 + 5.55im time=37.701
After sweep 112: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.6im time=38.668
After sweep 113: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.65im time=39.589
After sweep 114: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.7im time=33.33
After sweep 115: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.75im time=34.535
After sweep 116: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.8im time=37.863
After sweep 117: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.85im time=32.425
After sweep 118: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.9im time=31.781
After sweep 119: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 5.95im time=35.684
After sweep 120: maxlinkdim=32 maxerr=1.29E-03 current_time=0.0 + 6.0im time=34.498
After sweep 121: maxlinkdim=32 maxerr=1.28E-03 current_time=0.0 + 6.05im time=39.077
After sweep 122: maxlinkdim=32 maxerr=1.28E-03 current_time=0.0 + 6.1im time=38.628
After sweep 123: maxlinkdim=32 maxerr=1.27E-03 current_time=0.0 + 6.15im time=38.955
After sweep 124: maxlinkdim=32 maxerr=1.26E-03 current_time=0.0 + 6.2im time=38.206
After sweep 125: maxlinkdim=32 maxerr=1.25E-03 current_time=0.0 + 6.25im time=34.08
After sweep 126: maxlinkdim=32 maxerr=1.25E-03 current_time=0.0 + 6.3im time=36.55
