times,C_5,C_10,C_20,C_30,C_40,C_50
14.950000000000077,1.3405950290731947579204942806729849991143055376596748828887939453125e-07,8.083649241616388075512773778749479880456618730022455565631389617919921875e-10,8.083649241616388075512773778749479880456618730022455565631389617919921875e-10,8.083649241616388075512773778749479880456618730022455565631389617919921875e-10,8.083649241616388075512773778749479880456618730022455565631389617919921875e-10,8.083649241616388075512773778749479880456618730022455565631389617919921875e-10
15.000000000000078,1.34365877014794175639759011946228195455432796734385192394256591796875e-07,8.41541172503588281509646410708143371426359635734115727245807647705078125e-10,8.41541172503588281509646410708143371426359635734115727245807647705078125e-10,8.41541172503588281509646410708143371426359635734115727245807647705078125e-10,8.41541172503588281509646410708143371426359635734115727245807647705078125e-10,8.41541172503588281509646410708143371426359635734115727245807647705078125e-10
15.050000000000079,1.346617051023325454582146680493348611662440816871821880340576171875e-07,8.75807982628073362734778635669587176781902826405712403357028961181640625e-10,8.75807982628073362734778635669587176781902826405712403357028961181640625e-10,8.75807982628073362734778635669587176781902826405712403357028961181640625e-10,8.75807982628073362734778635669587176781902826405712403357028961181640625e-10,8.75807982628073362734778635669587176781902826405712403357028961181640625e-10
15.10000000000008,1.34950814139405888956012454470145822682525249547325074672698974609375e-07,9.1121085731224328147703230866756053674127002750537940301001071929931640625e-10,9.1121085731224328147703230866756053674127002750537940301001071929931640625e-10,9.1121085731224328147703230866756053674127002750537940301001071929931640625e-10,9.1121085731224328147703230866756053674127002750537940301001071929931640625e-10,9.1121085731224328147703230866756053674127002750537940301001071929931640625e-10
15.15000000000008,1.352368683219982046172201461953221723888418637216091156005859375e-07,9.477943060912356259767590311248429413293337120194337330758571624755859375e-10,9.477943060912356259767590311248429413293337120194337330758571624755859375e-10,9.477943060912356259767590311248429413293337120194337330758571624755859375e-10,9.477943060912356259767590311248429413293337120194337330758571624755859375e-10,9.477943060912356259767590311248429413293337120194337330758571624755859375e-10
15.200000000000081,1.35523318384115866639563047733874068256909595220349729061126708984375e-07,9.856016610216074924422249866717664346094096572414855472743511199951171875e-10,9.856016610216074924422249866717664346094096572414855472743511199951171875e-10,9.856016610216074924422249866717664346094096572414855472743511199951171875e-10,9.856016610216074924422249866717664346094096572414855472743511199951171875e-10,9.856016610216074924422249866717664346094096572414855472743511199951171875e-10
15.250000000000082,1.358133553872335962280147418634879130650006118230521678924560546875e-07,1.0246748319853519098963454277660678481964851016527973115444183349609375e-09,1.0246748319853519098963454277660678481964851016527973115444183349609375e-09,1.0246748319853519098963454277660678481964851016527973115444183349609375e-09,1.0246748319853519098963454277660678481964851016527973115444183349609375e-09,1.0246748319853519098963454277660678481964851016527973115444183349609375e-09
15.300000000000082,1.36109869717093110662084324592735473657967304461635649204254150390625e-07,1.065054309741362260198705019255925596777245800694799982011318206787109375e-09,1.065054309741362260198705019255925596777245800694799982011318206787109375e-09,1.065054309741362260198705019255925596777245800694799982011318206787109375e-09,1.065054309741362260198705019255925596777245800694799982011318206787109375e-09,1.065054309741362260198705019255925596777245800694799982011318206787109375e-09
15.350000000000083,1.36415415513004939590955741889055641280492636724375188350677490234375e-07,1.1067790986777241838340331251560634540087590949042350985109806060791015625e-09,1.1067790986777241838340331251560634540087590949042350985109806060791015625e-09,1.1067790986777241838340331251560634540087590949042350985109806060791015625e-09,1.1067790986777241838340331251560634540087590949042350985109806060791015625e-09,1.1067790986777241838340331251560634540087590949042350985109806060791015625e-09
15.400000000000084,1.3673218100631590566791640460608814322540638386271893978118896484375e-07,1.149886781512633519553732966878185906001164084955235011875629425048828125e-09,1.149886781512633519553732966878185906001164084955235011875629425048828125e-09,1.149886781512633519553732966878185906001164084955235011875629425048828125e-09,1.149886781512633519553732966878185906001164084955235011875629425048828125e-09,1.149886781512633519553732966878185906001164084955235011875629425048828125e-09
15.450000000000085,1.370619648940809838337517856388103609788231551647186279296875e-07,1.1944136261154701492257876218987255878545283849234692752361297607421875e-09,1.1944136261154701492257876218987255878545283849234692752361297607421875e-09,1.1944136261154701492257876218987255878545283849234692752361297607421875e-09,1.1944136261154701492257876218987255878545283849234692752361297607421875e-09,1.1944136261154701492257876218987255878545283849234692752361297607421875e-09
15.500000000000085,1.37406158902410767317945412997748366734640512731857597827911376953125e-07,1.2403947580589433532020253716176248770519663366940221749246120452880859375e-09,1.2403947580589433532020253716176248770519663366940221749246120452880859375e-09,1.2403947580589433532020253716176248770519663366940221749246120452880859375e-09,1.2403947580589433532020253716176248770519663366940221749246120452880859375e-09,1.2403947580589433532020253716176248770519663366940221749246120452880859375e-09
15.550000000000086,1.37765736534505383949458421320721779324003364308737218379974365234375e-07,1.2878643262153612438024430134043095408369339338605641387403011322021484375e-09,1.2878643262153612438024430134043095408369339338605641387403011322021484375e-09,1.2878643262153612438024430134043095408369339338605641387403011322021484375e-09,1.2878643262153612438024430134043095408369339338605641387403011322021484375e-09,1.2878643262153612438024430134043095408369339338605641387403011322021484375e-09
15.600000000000087,1.3814124800104875148525074290972725066239945590496063232421875e-07,1.3368558319025922411345003943728727835438263582545914687216281890869140625e-09,1.3368558319025922411345003943728727835438263582545914687216281890869140625e-09,1.3368558319025922411345003943728727835438263582545914687216281890869140625e-09,1.3368558319025922411345003943728727835438263582545914687216281890869140625e-09,1.3368558319025922411345003943728727835438263582545914687216281890869140625e-09
15.650000000000087,1.3853282115182178805442279358184354265404181205667555332183837890625e-07,1.3874023786488505553421979524914529890988745819413452409207820892333984375e-09,1.3874023786488505553421979524914529890988745819413452409207820892333984375e-09,1.3874023786488505553421979524914529890988745819413452409207820892333984375e-09,1.3874023786488505553421979524914529890988745819413452409207820892333984375e-09,1.3874023786488505553421979524914529890988745819413452409207820892333984375e-09
15.700000000000088,1.38940168287747758848853230073672193611855618655681610107421875e-07,1.4395369855528189530797459816575424584872422428816207684576511383056640625e-09,1.4395369855528189530797459816575424584872422428816207684576511383056640625e-09,1.4395369855528189530797459816575424584872422428816207684576511383056640625e-09,1.4395369855528189530797459816575424584872422428816207684576511383056640625e-09,1.4395369855528189530797459816575424584872422428816207684576511383056640625e-09
15.750000000000089,1.39362598643908331492576534692273693138986345729790627956390380859375e-07,1.4932929862011085183851893609338103152683885355145321227610111236572265625e-09,1.4932929862011085183851893609338103152683885355145321227610111236572265625e-09,1.4932929862011085183851893609338103152683885355145321227610111236572265625e-09,1.4932929862011085183851893609338103152683885355145321227610111236572265625e-09,1.4932929862011085183851893609338103152683885355145321227610111236572265625e-09
15.80000000000009,1.3979903626490115496142367830512132087505960953421890735626220703125e-07,1.5487043412583443044725905408443879240909524241942563094198703765869140625e-09,1.5487043412583443044725905408443879240909524241942563094198703765869140625e-09,1.5487043412583443044725905408443879240909524241942563094198703765869140625e-09,1.5487043412583443044725905408443879240909524241942563094198703765869140625e-09,1.5487043412583443044725905408443879240909524241942563094198703765869140625e-09
15.85000000000009,1.402480430195310412712340029928181905916062532924115657806396484375e-07,1.6058059397492738721246786586893499915174032821596483699977397918701171875e-09,1.6058059397492738721246786586893499915174032821596483699977397918701171875e-09,1.6058059397492738721246786586893499915174032821596483699977397918701171875e-09,1.6058059397492738721246786586893499915174032821596483699977397918701171875e-09,1.6058059397492738721246786586893499915174032821596483699977397918701171875e-09
15.900000000000091,1.4070784643771710236697541386574616950611016363836824893951416015625e-07,1.664633988414822568623416474396271846902806146317743696272373199462890625e-09,1.664633988414822568623416474396271846902806146317743696272373199462890625e-09,1.664633988414822568623416474396271846902806146317743696272373199462890625e-09,1.664633988414822568623416474396271846902806146317743696272373199462890625e-09,1.664633988414822568623416474396271846902806146317743696272373199462890625e-09
15.950000000000092,1.41176371974373063667175238859730068696762828039936721324920654296875e-07,1.7252262829868954461517384496300857310568943603357183746993541717529296875e-09,1.7252262829868954461517384496300857310568943603357183746993541717529296875e-09,1.7252262829868954461517384496300857310568943603357183746993541717529296875e-09,1.7252262829868954461517384496300857310568943603357183746993541717529296875e-09,1.7252262829868954461517384496300857310568943603357183746993541717529296875e-09
16.000000000000092,1.41651279294959856516113324252648109080610083765350282192230224609375e-07,1.7876224645799918017211106485882254890640297162462957203388214111328125e-09,1.7876224645799918017211106485882254890640297162462957203388214111328125e-09,1.7876224645799918017211106485882254890640297162462957203388214111328125e-09,1.7876224645799918017211106485882254890640297162462957203388214111328125e-09,1.7876224645799918017211106485882254890640297162462957203388214111328125e-09
16.05000000000009,1.421300021086727093078648509472117211771546863019466400146484375e-07,1.8518642869353081718350747145542846416876869852785603143274784088134765625e-09,1.8518642869353081718350747145542846416876869852785603143274784088134765625e-09,1.8518642869353081718350747145542846416876869852785603143274784088134765625e-09,1.8518642869353081718350747145542846416876869852785603143274784088134765625e-09,1.8518642869353081718350747145542846416876869852785603143274784088134765625e-09
16.10000000000009,1.42609790923342341073588889800716206224251436651684343814849853515625e-07,1.9179955908480054994234563253870107235599107298185117542743682861328125e-09,1.9179955908480054994234563253870107235599107298185117542743682861328125e-09,1.9179955908480054994234563253870107235599107298185117542743682861328125e-09,1.9179955908480054994234563253870107235599107298185117542743682861328125e-09,1.9179955908480054994234563253870107235599107298185117542743682861328125e-09
16.15000000000009,1.43087758246394670836674069096250416777138525503687560558319091796875e-07,1.986062573416934773551995168923249568404543197175371460616588592529296875e-09,1.986062573416934773551995168923249568404543197175371460616588592529296875e-09,1.986062573416934773551995168923249568404543197175371460616588592529296875e-09,1.986062573416934773551995168923249568404543197175371460616588592529296875e-09,1.986062573416934773551995168923249568404543197175371460616588592529296875e-09
16.20000000000009,1.43560925406304542576295282634013528166860851342789828777313232421875e-07,2.056113733859189761134626071447002726433339603318017907440662384033203125e-09,2.056113733859189761134626071447002726433339603318017907440662384033203125e-09,2.056113733859189761134626071447002726433339603318017907440662384033203125e-09,2.056113733859189761134626071447002726433339603318017907440662384033203125e-09,2.056113733859189761134626071447002726433339603318017907440662384033203125e-09
16.250000000000092,1.44026270333133077315091916635603208618476855917833745479583740234375e-07,2.128199825963007079558890257959917480246048171466100029647350311279296875e-09,2.128199825963007079558890257959917480246048171466100029647350311279296875e-09,2.128199825963007079558890257959917480246048171466100029647350311279296875e-09,2.128199825963007079558890257959917480246048171466100029647350311279296875e-09,2.128199825963007079558890257959917480246048171466100029647350311279296875e-09
16.300000000000093,1.44480775508660079488470226287410991261594972456805408000946044921875e-07,2.202373729542525679333443512967170840877173532135202549397945404052734375e-09,2.202373729542525679333443512967170840877173532135202549397945404052734375e-09,2.202373729542525679333443512967170840877173532135202549397945404052734375e-09,2.202373729542525679333443512967170840877173532135202549397945404052734375e-09,2.202373729542525679333443512967170840877173532135202549397945404052734375e-09
16.350000000000094,1.44921475294390092964510953661705361383837953326292335987091064453125e-07,2.278690248784579058591950962505030819915674555886653251945972442626953125e-09,2.278690248784579058591950962505030819915674555886653251945972442626953125e-09,2.278690248784579058591950962505030819915674555886653251945972442626953125e-09,2.278690248784579058591950962505030819915674555886653251945972442626953125e-09,2.278690248784579058591950962505030819915674555886653251945972442626953125e-09
16.400000000000095,1.45345501844494521589883713648394536477326255408115684986114501953125e-07,2.35720584039700910689558882604201228705420589903951622545719146728515625e-09,2.35720584039700910689558882604201228705420589903951622545719146728515625e-09,2.35720584039700910689558882604201228705420589903951622545719146728515625e-09,2.35720584039700910689558882604201228705420589903951622545719146728515625e-09,2.35720584039700910689558882604201228705420589903951622545719146728515625e-09
16.450000000000095,1.457501288299501779471291883216732543360194540582597255706787109375e-07,2.43797827660103636507834377216731580606534635080606676638126373291015625e-09,2.43797827660103636507834377216731580606534635080606676638126373291015625e-09,2.43797827660103636507834377216731580606534635080606676638126373291015625e-09,2.43797827660103636507834377216731580606534635080606676638126373291015625e-09,2.43797827660103636507834377216731580606534635080606676638126373291015625e-09
16.500000000000096,1.461328122373337434834576764597358078390243463218212127685546875e-07,2.521066250061116141440719991989073689442335535204620100557804107666015625e-09,2.521066250061116141440719991989073689442335535204620100557804107666015625e-09,2.521066250061116141440719991989073689442335535204620100557804107666015625e-09,2.521066250061116141440719991989073689442335535204620100557804107666015625e-09,2.521066250061116141440719991989073689442335535204620100557804107666015625e-09
16.550000000000097,1.4649122755845198612972466421788819701532702310942113399505615234375e-07,2.606528929757687452496421839942021547731343389386893250048160552978515625e-09,2.606528929757687452496421839942021547731343389386893250048160552978515625e-09,2.606528929757687452496421839942021547731343389386893250048160552978515625e-09,2.606528929757687452496421839942021547731343389386893250048160552978515625e-09,2.606528929757687452496421839942021547731343389386893250048160552978515625e-09
16.600000000000097,1.46823302753835262906875855533350705428574656252749264240264892578125e-07,2.6944254785253233902738635610445150359026911246473900973796844482421875e-09,2.6944254785253233902738635610445150359026911246473900973796844482421875e-09,2.6944254785253233902738635610445150359026911246473900973796844482421875e-09,2.6944254785253233902738635610445150359026911246473900973796844482421875e-09,2.6944254785253233902738635610445150359026911246473900973796844482421875e-09
16.650000000000098,1.47127246451817972080656636742201914813676921767182648181915283203125e-07,2.78481454444471975896991443951040967608179244052735157310962677001953125e-09,2.78481454444471975896991443951040967608179244052735157310962677001953125e-09,2.78481454444471975896991443951040967608179244052735157310962677001953125e-09,2.78481454444471975896991443951040967608179244052735157310962677001953125e-09,2.78481454444471975896991443951040967608179244052735157310962677001953125e-09
16.7000000000001,1.474015709350828035427839572679697965895684319548308849334716796875e-07,2.877753739446047097879596390651753268219437131847371347248554229736328125e-09,2.877753739446047097879596390651753268219437131847371347248554229736328125e-09,2.877753739446047097879596390651753268219437131847371347248554229736328125e-09,2.877753739446047097879596390651753268219437131847371347248554229736328125e-09,2.877753739446047097879596390651753268219437131847371347248554229736328125e-09
16.7500000000001,1.476451095675362361973859647024109875701469718478620052337646484375e-07,2.97329911931124337757495652845296518762552295811474323272705078125e-09,2.97329911931124337757495652845296518762552295811474323272705078125e-09,2.97329911931124337757495652845296518762552295811474323272705078125e-09,2.97329911931124337757495652845296518762552295811474323272705078125e-09,2.97329911931124337757495652845296518762552295811474323272705078125e-09
16.8000000000001,1.47857028426052431463528689069286681245785075589083135128021240234375e-07,3.071504679719439521373877983599805230330304084418457932770252227783203125e-09,3.071504679719439521373877983599805230330304084418457932770252227783203125e-09,3.071504679719439521373877983599805230330304084418457932770252227783203125e-09,3.071504679719439521373877983599805230330304084418457932770252227783203125e-09,3.071504679719439521373877983599805230330304084418457932770252227783203125e-09
16.8500000000001,1.48036832022407161533168544996497129062618114403448998928070068359375e-07,3.172421883044375989296844014771019348852831853946554474532604217529296875e-09,3.172421883044375989296844014771019348852831853946554474532604217529296875e-09,3.172421883044375989296844014771019348852831853946554474532604217529296875e-09,3.172421883044375989296844014771019348852831853946554474532604217529296875e-09,3.172421883044375989296844014771019348852831853946554474532604217529296875e-09
16.9000000000001,1.48184363128586343134356268814999513239172301837243139743804931640625e-07,3.2760992302809473157896737031437306431058686939650215208530426025390625e-09,3.2760992302809473157896737031437306431058686939650215208530426025390625e-09,3.2760992302809473157896737031437306431058686939650215208530426025390625e-09,3.2760992302809473157896737031437306431058686939650215208530426025390625e-09,3.2760992302809473157896737031437306431058686939650215208530426025390625e-09
16.950000000000102,1.48299796848910924164537442591915716860739848925732076168060302734375e-07,3.38258189175429421736504627025131364259635802227421663701534271240234375e-09,3.38258189175429421736504627025131364259635802227421663701534271240234375e-09,3.38258189175429421736504627025131364259635802227421663701534271240234375e-09,3.38258189175429421736504627025131364259635802227421663701534271240234375e-09,3.38258189175429421736504627025131364259635802227421663701534271240234375e-09
17.000000000000103,1.48383629209966488803041327615428457420421182177960872650146484375e-07,3.491911409168894069616559806649991326565896088141016662120819091796875e-09,3.491911409168894069616559806649991326565896088141016662120819091796875e-09,3.491911409168894069616559806649991326565896088141016662120819091796875e-09,3.491911409168894069616559806649991326565896088141016662120819091796875e-09,3.491911409168894069616559806649991326565896088141016662120819091796875e-09
17.050000000000104,1.48436660657873819273364622041422311582437032484449446201324462890625e-07,3.6041254801148004355919375629214995715443592416704632341861724853515625e-09,3.6041254801148004355919375629214995715443592416704632341861724853515625e-09,3.6041254801148004355919375629214995715443592416704632341861724853515625e-09,3.6041254801148004355919375629214995715443592416704632341861724853515625e-09,3.6041254801148004355919375629214995715443592416704632341861724853515625e-09
17.100000000000104,1.48459974956355816002036653901419160916930195526219904422760009765625e-07,3.719257834389170347208793308509990060972683068030164577066898345947265625e-09,3.719257834389170347208793308509990060972683068030164577066898345947265625e-09,3.719257834389170347208793308509990060972683068030164577066898345947265625e-09,3.719257834389170347208793308509990060972683068030164577066898345947265625e-09,3.719257834389170347208793308509990060972683068030164577066898345947265625e-09
17.150000000000105,1.48454914064068930839605992867691330872048638411797583103179931640625e-07,3.83733820946061123312872961715024044959676530197612009942531585693359375e-09,3.83733820946061123312872961715024044959676530197612009942531585693359375e-09,3.83733820946061123312872961715024044959676530197612009942531585693359375e-09,3.83733820946061123312872961715024044959676530197612009942531585693359375e-09,3.83733820946061123312872961715024044959676530197612009942531585693359375e-09
17.200000000000106,1.48423049633241061167663959151352681686830692342482507228851318359375e-07,3.95839243013979299212899397590777195166111823709798045456409454345703125e-09,3.95839243013979299212899397590777195166111823709798045456409454345703125e-09,3.95839243013979299212899397590777195166111823709798045456409454345703125e-09,3.95839243013979299212899397590777195166111823709798045456409454345703125e-09,3.95839243013979299212899397590777195166111823709798045456409454345703125e-09
17.250000000000107,1.48366151813532302891876133409121418793574775918386876583099365234375e-07,4.08244259508198300544313326561340904419239450362510979175567626953125e-09,4.08244259508198300544313326561340904419239450362510979175567626953125e-09,4.08244259508198300544313326561340904419239450362510979175567626953125e-09,4.08244259508198300544313326561340904419239450362510979175567626953125e-09,4.08244259508198300544313326561340904419239450362510979175567626953125e-09
17.300000000000107,1.48286156066340750620194811719432248509065175312571227550506591796875e-07,4.20950737020003951055857499574143487652833073298097588121891021728515625e-09,4.20950737020003951055857499574143487652833073298097588121891021728515625e-09,4.20950737020003951055857499574143487652833073298097588121891021728515625e-09,4.20950737020003951055857499574143487652833073298097588121891021728515625e-09,4.20950737020003951055857499574143487652833073298097588121891021728515625e-09
17.350000000000108,1.48185128697707114355872483162090968988877648371271789073944091796875e-07,4.3396023864854091321557928999548547910336537825060077011585235595703125e-09,4.3396023864854091321557928999548547910336537825060077011585235595703125e-09,4.3396023864854091321557928999548547910336537825060077011585235595703125e-09,4.3396023864854091321557928999548547910336537825060077011585235595703125e-09,4.3396023864854091321557928999548547910336537825060077011585235595703125e-09
17.40000000000011,1.480652318052743158204032081215473226620815694332122802734375e-07,4.47274073720269519036421061145177013873563964807544834911823272705078125e-09,4.47274073720269519036421061145177013873563964807544834911823272705078125e-09,4.47274073720269519036421061145177013873563964807544834911823272705078125e-09,4.47274073720269519036421061145177013873563964807544834911823272705078125e-09,4.47274073720269519036421061145177013873563964807544834911823272705078125e-09
17.45000000000011,1.4792868830863671081004141576176191819058658438734710216522216796875e-07,4.60893356702790542801869514972883112857715559584903530776500701904296875e-09,4.60893356702790542801869514972883112857715559584903530776500701904296875e-09,4.60893356702790542801869514972883112857715559584903530776500701904296875e-09,4.60893356702790542801869514972883112857715559584903530776500701904296875e-09,4.60893356702790542801869514972883112857715559584903530776500701904296875e-09
17.50000000000011,1.47777747694963557473915648048101711964363857987336814403533935546875e-07,4.74819074352457224007719531456116202061679132384597323834896087646484375e-09,4.74819074352457224007719531456116202061679132384597323834896087646484375e-09,4.74819074352457224007719531456116202061679132384597323834896087646484375e-09,4.74819074352457224007719531456116202061679132384597323834896087646484375e-09,4.74819074352457224007719531456116202061679132384597323834896087646484375e-09
17.55000000000011,1.47614653064558893015413110032241217339787908713333308696746826171875e-07,4.89052159946428089765079391388995222467173107361304573714733123779296875e-09,4.89052159946428089765079391388995222467173107361304573714733123779296875e-09,4.89052159946428089765079391388995222467173107361304573714733123779296875e-09,4.89052159946428089765079391388995222467173107361304573714733123779296875e-09,4.89052159946428089765079391388995222467173107361304573714733123779296875e-09
17.60000000000011,1.47441610005172637416531906950911690046268631704151630401611328125e-07,5.035935732945469482595593859776406109318713788525201380252838134765625e-09,5.035935732945469482595593859776406109318713788525201380252838134765625e-09,5.035935732945469482595593859776406109318713788525201380252838134765625e-09,5.035935732945469482595593859776406109318713788525201380252838134765625e-09,5.035935732945469482595593859776406109318713788525201380252838134765625e-09
17.650000000000112,1.4726075776050567581686688567454979192916653119027614593505859375e-07,5.1844438510648696423527127352497145817977752813021652400493621826171875e-09,5.1844438510648696423527127352497145817977752813021652400493621826171875e-09,5.1844438510648696423527127352497145817977752813021652400493621826171875e-09,5.1844438510648696423527127352497145817977752813021652400493621826171875e-09,5.1844438510648696423527127352497145817977752813021652400493621826171875e-09
17.700000000000113,1.47074143088606343027265467397757259249146954971365630626678466796875e-07,5.33605864202878744263636919009131942548407323556602932512760162353515625e-09,5.33605864202878744263636919009131942548407323556602932512760162353515625e-09,5.33605864202878744263636919009131942548407323556602932512760162353515625e-09,5.33605864202878744263636919009131942548407323556602932512760162353515625e-09,5.33605864202878744263636919009131942548407323556602932512760162353515625e-09
17.750000000000114,1.4688369713121537563459812446298169419378609745763242244720458984375e-07,5.49079566000856483900496697397007606067376173086813651025295257568359375e-09,5.49079566000856483900496697397007606067376173086813651025295257568359375e-09,5.49079566000856483900496697397007606067376173086813651025295257568359375e-09,5.49079566000856483900496697397007606067376173086813651025295257568359375e-09,5.49079566000856483900496697397007606067376173086813651025295257568359375e-09
17.800000000000114,1.4669121553766693377026633822446388677462891791947185993194580078125e-07,5.648674206690688632035609304839207656101507382118143141269683837890625e-09,5.648674206690688632035609304839207656101507382118143141269683837890625e-09,5.648674206690688632035609304839207656101507382118143141269683837890625e-09,5.648674206690688632035609304839207656101507382118143141269683837890625e-09,5.648674206690688632035609304839207656101507382118143141269683837890625e-09
17.850000000000115,1.46498342009046565788629745176463448075310225249268114566802978515625e-07,5.8097181932812502051361095811547741174507564210216514766216278076171875e-09,5.8097181932812502051361095811547741174507564210216514766216278076171875e-09,5.8097181932812502051361095811547741174507564210216514766216278076171875e-09,5.8097181932812502051361095811547741174507564210216514766216278076171875e-09,5.8097181932812502051361095811547741174507564210216514766216278076171875e-09
17.900000000000116,1.4630655535278762263692929439240497657692685606889426708221435546875e-07,5.9739569666620460852696008493233070790751071399427019059658050537109375e-09,5.9739569666620460852696008493233070790751071399427019059658050537109375e-09,5.9739569666620460852696008493233070790751071399427019059658050537109375e-09,5.9739569666620460852696008493233070790751071399427019059658050537109375e-09,5.9739569666620460852696008493233070790751071399427019059658050537109375e-09
17.950000000000117,1.46117160067484764751567956342359622112780925817787647247314453125e-07,6.1414260834578456089747236870159119437317940537468530237674713134765625e-09,6.1414260834578456089747236870159119437317940537468530237674713134765625e-09,6.1414260834578456089747236870159119437317940537468530237674713134765625e-09,6.1414260834578456089747236870159119437317940537468530237674713134765625e-09,6.1414260834578456089747236870159119437317940537468530237674713134765625e-09
18.000000000000117,1.45931280414281585920165183571650668881147794309072196483612060546875e-07,6.31216801598075256405044128750307652619966347629087977111339569091796875e-09,6.31216801598075256405044128750307652619966347629087977111339569091796875e-09,6.31216801598075256405044128750307652619966347629087977111339569091796875e-09,6.31216801598075256405044128750307652619966347629087977111339569091796875e-09,6.31216801598075256405044128750307652619966347629087977111339569091796875e-09
18.050000000000118,1.45749857875932734248413812257194610566557457786984741687774658203125e-07,6.486232774424694541909853736684488101360557266161777079105377197265625e-09,6.486232774424694541909853736684488101360557266161777079105377197265625e-09,6.486232774424694541909853736684488101360557266161777079105377197265625e-09,6.486232774424694541909853736684488101360557266161777079105377197265625e-09,6.486232774424694541909853736684488101360557266161777079105377197265625e-09
18.10000000000012,1.4557365185705272003966978013045352469134741113521158695220947265625e-07,6.66367843033568697886783274188238213042723145917989313602447509765625e-09,6.66367843033568697886783274188238213042723145917989313602447509765625e-09,6.66367843033568697886783274188238213042723145917989313602447509765625e-09,6.66367843033568697886783274188238213042723145917989313602447509765625e-09,6.66367843033568697886783274188238213042723145917989313602447509765625e-09
18.15000000000012,1.45403243437797981619768040821571997156524957972578704357147216796875e-07,6.84457152733533243443491553216657952152246480181929655373096466064453125e-09,6.84457152733533243443491553216657952152246480181929655373096466064453125e-09,6.84457152733533243443491553216657952152246480181929655373096466064453125e-09,6.84457152733533243443491553216657952152246480181929655373096466064453125e-09,6.84457152733533243443491553216657952152246480181929655373096466064453125e-09
18.20000000000012,1.45239041955904617425932132297738963444544424419291317462921142578125e-07,7.0289873663472459065760549108171917342957613072940148413181304931640625e-09,7.0289873663472459065760549108171917342957613072940148413181304931640625e-09,7.0289873663472459065760549108171917342957613072940148413181304931640625e-09,7.0289873663472459065760549108171917342957613072940148413181304931640625e-09,7.0289873663472459065760549108171917342957613072940148413181304931640625e-09
18.25000000000012,1.45081294156410174169124648220485784833044817787595093250274658203125e-07,7.217010154170039282696779542845832988717802436440251767635345458984375e-09,7.217010154170039282696779542845832988717802436440251767635345458984375e-09,7.217010154170039282696779542845832988717802436440251767635345458984375e-09,7.217010154170039282696779542845832988717802436440251767635345458984375e-09,7.217010154170039282696779542845832988717802436440251767635345458984375e-09
18.30000000000012,1.4493009561283473170937067218966287640569134964607656002044677734375e-07,7.4087330061471427196091469268533769021445323232910595834255218505859375e-09,7.4087330061471427196091469268533769021445323232910595834255218505859375e-09,7.4087330061471427196091469268533769021445323232910595834255218505859375e-09,7.4087330061471427196091469268533769021445323232910595834255218505859375e-09,7.4087330061471427196091469268533769021445323232910595834255218505859375e-09
18.350000000000122,1.4478540408768344005074717173453535679072956554591655731201171875e-07,7.6042577958686076392519107253024912562722192888031713664531707763671875e-09,7.6042577958686076392519107253024912562722192888031713664531707763671875e-09,7.6042577958686076392519107253024912562722192888031713664531707763671875e-09,7.6042577958686076392519107253024912562722192888031713664531707763671875e-09,7.6042577958686076392519107253024912562722192888031713664531707763671875e-09
18.400000000000123,1.44647054465213412974817597071719443846404828946106135845184326171875e-07,7.80369484727750485438096928435258714529254575609229505062103271484375e-09,7.80369484727750485438096928435258714529254575609229505062103271484375e-09,7.80369484727750485438096928435258714529254575609229505062103271484375e-09,7.80369484727750485438096928435258714529254575609229505062103271484375e-09,7.80369484727750485438096928435258714529254575609229505062103271484375e-09
18.450000000000124,1.44514774858053370101896900785931610045054185320623219013214111328125e-07,8.0071624671998591346543840542408776439486928211408667266368865966796875e-09,8.0071624671998591346543840542408776439486928211408667266368865966796875e-09,8.0071624671998591346543840542408776439486928211408667266368865966796875e-09,8.0071624671998591346543840542408776439486928211408667266368865966796875e-09,8.0071624671998591346543840542408776439486928211408667266368865966796875e-09
18.500000000000124,1.443882034652690875045611372529119620367055176757276058197021484375e-07,8.214786319138336364938218748209253217140712877153418958187103271484375e-09,8.214786319138336364938218748209253217140712877153418958187103271484375e-09,8.214786319138336364938218748209253217140712877153418958187103271484375e-09,8.214786319138336364938218748209253217140712877153418958187103271484375e-09,8.214786319138336364938218748209253217140712877153418958187103271484375e-09
18.550000000000125,1.4426690574695261991367630123594967272993017104454338550567626953125e-07,8.42669864210698040199944863250236526397429770440794527530670166015625e-09,8.42669864210698040199944863250236526397429770440794527530670166015625e-09,8.42669864210698040199944863250236526397429770440794527530670166015625e-09,8.42669864210698040199944863250236526397429770440794527530670166015625e-09,8.42669864210698040199944863250236526397429770440794527530670166015625e-09
18.600000000000126,1.44150391482724810470278050712755746332049966440536081790924072265625e-07,8.64303732127220049410805846785976758184233403881080448627471923828125e-09,8.64303732127220049410805846785976758184233403881080448627471923828125e-09,8.64303732127220049410805846785976758184233403881080448627471923828125e-09,8.64303732127220049410805846785976758184233403881080448627471923828125e-09,8.64303732127220049410805846785976758184233403881080448627471923828125e-09
