Running on host bp1-compute201.data.bp.acrc.priv
Started on Mon Feb 26 10:17:09 GMT 2024
Directory is /user/home/pq20206/MF
Slurm job ID is 7975788
This jobs runs on the following machines:
bp1-compute201


After sweep 1: maxlinkdim=2 maxerr=2.52E-11 current_time=0.0 + 0.05im time=40.085
After sweep 2: maxlinkdim=3 maxerr=9.45E-12 current_time=0.0 + 0.1im time=2.491
After sweep 3: maxlinkdim=3 maxerr=7.57E-11 current_time=0.0 + 0.15im time=1.638
After sweep 4: maxlinkdim=4 maxerr=8.70E-11 current_time=0.0 + 0.2im time=1.612
After sweep 5: maxlinkdim=6 maxerr=6.80E-14 current_time=0.0 + 0.25im time=1.612
After sweep 6: maxlinkdim=6 maxerr=9.76E-14 current_time=0.0 + 0.3im time=1.614
After sweep 7: maxlinkdim=6 maxerr=2.33E-13 current_time=0.0 + 0.35im time=1.599
After sweep 8: maxlinkdim=6 maxerr=9.55E-13 current_time=0.0 + 0.4im time=1.61
After sweep 9: maxlinkdim=6 maxerr=3.23E-12 current_time=0.0 + 0.45im time=1.587
After sweep 10: maxlinkdim=6 maxerr=9.09E-12 current_time=0.0 + 0.5im time=1.6
After sweep 11: maxlinkdim=6 maxerr=2.23E-11 current_time=0.0 + 0.55im time=1.675
After sweep 12: maxlinkdim=6 maxerr=4.92E-11 current_time=0.0 + 0.6im time=1.786
After sweep 13: maxlinkdim=6 maxerr=9.06E-11 current_time=0.0 + 0.65im time=1.822
After sweep 14: maxlinkdim=6 maxerr=9.82E-11 current_time=0.0 + 0.7im time=1.837
After sweep 15: maxlinkdim=6 maxerr=8.69E-11 current_time=0.0 + 0.75im time=1.647
After sweep 16: maxlinkdim=8 maxerr=1.86E-11 current_time=0.0 + 0.8im time=1.789
After sweep 17: maxlinkdim=8 maxerr=3.57E-11 current_time=0.0 + 0.85im time=1.893
After sweep 18: maxlinkdim=8 maxerr=6.62E-11 current_time=0.0 + 0.9im time=1.821
After sweep 19: maxlinkdim=8 maxerr=4.43E-11 current_time=0.0 + 0.95im time=1.884
After sweep 20: maxlinkdim=8 maxerr=8.37E-11 current_time=0.0 + 1.0im time=1.87
After sweep 21: maxlinkdim=8 maxerr=6.59E-11 current_time=0.0 + 1.05im time=1.869
After sweep 22: maxlinkdim=8 maxerr=7.76E-11 current_time=0.0 + 1.1im time=1.891
After sweep 23: maxlinkdim=8 maxerr=7.65E-11 current_time=0.0 + 1.15im time=1.844
After sweep 24: maxlinkdim=8 maxerr=6.16E-11 current_time=0.0 + 1.2im time=1.908
After sweep 25: maxlinkdim=8 maxerr=5.36E-11 current_time=0.0 + 1.25im time=1.905
After sweep 26: maxlinkdim=8 maxerr=9.44E-11 current_time=0.0 + 1.3im time=1.906
After sweep 27: maxlinkdim=8 maxerr=3.51E-11 current_time=0.0 + 1.35im time=1.956
After sweep 28: maxlinkdim=8 maxerr=5.43E-11 current_time=0.0 + 1.4im time=2.007
After sweep 29: maxlinkdim=8 maxerr=8.23E-11 current_time=0.0 + 1.45im time=1.958
After sweep 30: maxlinkdim=8 maxerr=2.74E-11 current_time=0.0 + 1.5im time=1.959
After sweep 31: maxlinkdim=8 maxerr=5.31E-11 current_time=0.0 + 1.55im time=1.98
After sweep 32: maxlinkdim=8 maxerr=9.64E-11 current_time=0.0 + 1.6im time=1.94
After sweep 33: maxlinkdim=8 maxerr=9.23E-11 current_time=0.0 + 1.65im time=1.977
After sweep 34: maxlinkdim=8 maxerr=7.35E-11 current_time=0.0 + 1.7im time=1.888
