times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
0.5499999999999999,1.231895938017166463187981222338803527760668177042091553374802970211021602153778e-16,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,8.074568863330183939074565986810438209160528118908325967417738411313621327280998e-17,6
0.6,1.23200221793013532960832764422492625247436900406093618354219643151736818253994e-16,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,8.07502252702152702139334056335955952859184951882209890783315131557174026966095e-17,6
0.65,1.232113628251411366072203900646455644387793689365634408616756445553619414567947e-16,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,8.075499173262450459061187200610004905562950389911330839609604481665883213281631e-17,6
0.7000000000000001,1.232229258246984611835125680258648255165735031909854391152236985362833365797997e-16,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,8.075995129240351819076316653822674595314014533162585984804593408625805750489235e-17,6
0.7500000000000001,1.232348166450490214366202357182369627319440906747932684695001626096200197935104e-16,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,8.076506592022451797300090210388320942505531495683723797185393777908757328987122e-17,6
0.8000000000000002,1.232469386066909327897561081567272833871349701356789907435995701234787702560425e-16,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,8.077029642602878887761039482940278730018164642188299717773247721197549253702164e-17,7
0.8500000000000002,1.232591934839876988124197218958566126821058708774511702976894866878865286707878e-16,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8.077560288904643361277749730422663483802987152877783660898103335057385265827179e-17,8
0.9000000000000002,1.232714822261252023151489520625342199236596581364555635929036725428886711597443e-16,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8.078094491516123225490888567510447537509955909544243080055991867993725463747978e-17,8
0.9500000000000003,1.232837057682477745588706807436730397721892578703425935593429585424019023776054e-16,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8.078628195248752019747386039114034112479385666989034620044662915461231023073196e-17,8
1.0000000000000002,1.232957658797481586378671201681810810387015728273318870833463734015822410583496e-16,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8.079157362844128244391949639398627777818263407966919986691323174454737454652786e-17,8
