times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
0.5499999999999999,1.16790280789085486261575785176514779823165498759156595849629931781322237311174e-64,1.167902807890506379720546423589443731767816205843247098012843744427647002577183e-64,1.167902807890920645930923610230067733333734912510174068655325297300334858353017e-64,1.167902807891138405571638979917789877479337946022797325617639501192289264626064e-64,1.167902807891962889788383152678119730758739671669352306277431777430765746316731e-64,7.656487052960524402440646017530453505537610076347827292712486806122780659976604e-65,7.656487052960524402440646017530453505537610076347827292712486806122780659976604e-65,7.656487052960524402440646017530453505537610076347827292712486806122780659976604e-65,7.656487052960524402440646017530453505537610076347827292712486806122780659976604e-65,7.656487052960524402440646017530453505537610076347827292712486806122780659976604e-65,2
0.6,1.167902807890822139633342064221059420257799845452566026776168445965786931735311e-64,1.167902807890473656738130636045355353793961063704247166292712872580211561200753e-64,1.167902807890924862810100902439357472763355420517777152639878244703354889458227e-64,1.167902807891132839291124954201527421432238875452761254758029610620302823567187e-64,1.167902807891970648846069370343212851309241406403341980809009200652322603550318e-64,7.656487052960370908038592581112306990299423584871075035674759520652851527746958e-65,7.656487052960370908038592581112306990299423584871075035674759520652851527746958e-65,7.656487052960370908038592581112306990299423584871075035674759520652851527746958e-65,7.656487052960370908038592581112306990299423584871075035674759520652851527746958e-65,7.656487052960370908038592581112306990299423584871075035674759520652851527746958e-65,2
0.65,1.167902807890761079222854873030543993316894889502473370679841767570056881331869e-64,1.16790280789041377705381308667344105389334984999628337371206101945732711950677e-64,1.167902807890900573586039699313848573648741294393983388888853267661959510292217e-64,1.167902807891111586220071401466707134706951515094441711475882755709081866796928e-64,1.16790280789193354030930919890146314432858093593643484174494326350574632982447e-64,7.656487052960097654267904045950331875260014665978395193475728528937153512129347e-65,7.656487052960097654267904045950331875260014665978395193475728528937153512129347e-65,7.656487052960097654267904045950331875260014665978395193475728528937153512129347e-65,7.656487052960097654267904045950331875260014665978395193475728528937153512129347e-65,7.656487052960097654267904045950331875260014665978395193475728528937153512129347e-65,2
0.7000000000000001,1.1679028078907335851706189278259748922357691772929012631005565505023662785259e-64,1.16790280789035254796815880379455403737526007372588659425635222316547626785912e-64,1.167902807890838501124549957993103609244727416522065992636233881889504652423526e-64,1.16790280789108814037184565678305618347826149057216856452176836814829049385196e-64,1.167902807891873154599490374464434075696415261267558679086145056694499484397862e-64,7.656487052959880063302355767950981320691596452786076059872796442941319907100509e-65,7.656487052959880063302355767950981320691596452786076059872796442941319907100509e-65,7.656487052959880063302355767950981320691596452786076059872796442941319907100509e-65,7.656487052959880063302355767950981320691596452786076059872796442941319907100509e-65,7.656487052959880063302355767950981320691596452786076059872796442941319907100509e-65,2
0.7500000000000001,1.167902807890685175397663613263328683583725745365617858957888714315696321438088e-64,1.167902807890318644259573374431864532361111189344757799020546526045195217773231e-64,1.167902807890801392587789786551353902264066946055158853572167944742928378697677e-64,1.167902807891034164318376316504147518779118988074849089519490641389634095705272e-64,1.167902807891837058113732753152913906178863712722476280178371826924648018137264e-64,7.656487052959438134364575544417416628467367213589272858291647555104820647274497e-65,7.656487052959438134364575544417416628467367213589272858291647555104820647274497e-65,7.656487052959438134364575544417416628467367213589272858291647555104820647274497e-65,7.656487052959438134364575544417416628467367213589272858291647555104820647274497e-65,7.656487052959438134364575544417416628467367213589272858291647555104820647274497e-65,2
0.8000000000000002,1.167902807890606066744297611417053171884045015142984003407675421035040537904348e-64,1.167902807890292330933507071045896558320279219377314554956936134250350223676721e-64,1.167902807890781320242905875635134742579073327938968173805695915104553030636877e-64,1.167902807891001272660793437271687551228079025615545034439977651646077853084633e-64,1.167902807891813780940674100157634544527358508520507256583639557259977446436504e-64,7.656487052958974277655073401395545291209111332752933619990823340772617225701392e-65,7.656487052958974277655073401395545291209111332752933619990823340772617225701392e-65,7.656487052958974277655073401395545291209111332752933619990823340772617225701392e-65,7.656487052958974277655073401395545291209111332752933619990823340772617225701392e-65,7.656487052958974277655073401395545291209111332752933619990823340772617225701392e-65,2
0.8500000000000002,1.167902807890492548356844905142973386438660939578308982543510076945741300552094e-64,1.167902807890246788638392315185567372480377732895201247923764302297733887740452e-64,1.16790280789072093453308705119810567394690765327009201114689770829330618521027e-64,1.1679028078909604532703572486857628735493525081019471814695051207848439519862e-64,1.167902807891758792836202209748496342365107084101363041425069123124596240824565e-64,7.656487052958631867065877274001218449523926082535563200445124011647390699958336e-65,7.656487052958631867065877274001218449523926082535563200445124011647390699958336e-65,7.656487052958631867065877274001218449523926082535563200445124011647390699958336e-65,7.656487052958631867065877274001218449523926082535563200445124011647390699958336e-65,7.656487052958631867065877274001218449523926082535563200445124011647390699958336e-65,2
0.9000000000000002,1.167902807890447174736897240971015790175944273416499798869720362889245765860034e-64,1.167902807890214740356644894394965352815261872037417809641161902034781651340856e-64,1.167902807890694789882187839500509289483260503622952890442669434394581992357967e-64,1.167902807890937007422131504002111922320662483579674034515390733224052579041232e-64,1.167902807891734672287308098311359032827677778297873401033426263979321662902764e-64,7.656487052958343432530150486885800272537883334815512255901702409280820572361969e-65,7.656487052958343432530150486885800272537883334815512255901702409280820572361969e-65,7.656487052958343432530150486885800272537883334815512255901702409280820572361969e-65,7.656487052958343432530150486885800272537883334815512255901702409280820572361969e-65,7.656487052958343432530150486885800272537883334815512255901702409280820572361969e-65,2
0.9500000000000003,1.167902807890373801039212356529374324100547434084206137538499078076697224629379e-64,1.16790280789015199319448678632073403010250871288428391995101404467784358849533e-64,1.16790280789064907891190599195180851406617419682053546005011548454584485517749e-64,1.167902807890912886873237392564974612783233177776184394123747874078778001119431e-64,1.167902807891694190247206093102177534303320901424883794781717968910329364292747e-64,7.656487052958399095335290744048424833008874040515872964497801315000684982950742e-65,7.656487052958399095335290744048424833008874040515872964497801315000684982950742e-65,7.656487052958399095335290744048424833008874040515872964497801315000684982950742e-65,7.656487052958399095335290744048424833008874040515872964497801315000684982950742e-65,7.656487052958399095335290744048424833008874040515872964497801315000684982950742e-65,2
1.0000000000000002,1.167902807890341078056796568985285946126692291945206205818368206229261783252949e-64,1.167902807890151824519319694632362440525323892563979796591631926781722787251122e-64,1.167902807890652789765582009095983484764240243867226173956522078260502482550075e-64,1.167902807890883200043829255411574847198704801402658682872495124361516982138752e-64,1.167902807891682382985509674916166263900383479003595159624969716181873277198159e-64,7.656487052958365360301872406374106917571909976455048292621377735776524734109062e-65,7.656487052958365360301872406374106917571909976455048292621377735776524734109062e-65,7.656487052958365360301872406374106917571909976455048292621377735776524734109062e-65,7.656487052958365360301872406374106917571909976455048292621377735776524734109062e-65,7.656487052958365360301872406374106917571909976455048292621377735776524734109062e-65,2
